area,perimeter,eccentricity,solidity,equivalent_diameter,orientation,major_axis_length,minor_axis_length
1899065.0,75518.28158978235,0.8124760770407817,0.408140830631651,1554.9805966707372,1.2759370787487154,3385.7137627239636,1973.852610278939
1762.0,282.1076477383248,0.778286503623782,0.6173791170287316,47.36505122791864,-0.0579439503833546,78.06883284304395,49.02014800067518
2030.0,238.01828996322965,0.9566373079604965,0.9214707217430776,50.83971160237222,-1.4757890957321775,99.6731507884406,29.032970326056134
4365.0,284.16652224137044,0.8139049547681997,0.9568171854449803,74.54992027339121,-1.39895266155853,99.99645671367811,58.097745540024285
781.0,121.84062043356593,0.5855748531970256,0.8905359179019384,31.534109856442154,0.7553008805501841,37.57424132711255,30.45836908867413
512.0,104.42640687119285,0.895905851056222,0.973384030418251,25.532305945691693,1.4939231841796015,40.75453360074342,18.1049558555869
19205.0,1353.644840409422,0.44640142544366457,0.5921072915060891,156.37316092168373,0.7500090784326346,223.02667478237245,199.57158728551622
63.0,40.485281374238575,0.9775610158855339,0.9545454545454546,8.95623198216277,-1.5654003906727234,19.85005210875739,4.1814623698794
1170.0,195.5979797464467,0.9797547526318253,0.970954356846473,38.59650589548412,1.5632435354594747,88.97199698908165,17.812323720598915
39.0,27.071067811865476,0.9561979186791232,0.9512195121951219,7.046725639945928,1.514323226075162,13.327487434307905,3.9012344583666416
305.0,69.25483399593904,0.8100517138722864,0.9472049689440993,19.706294962377495,-1.127370902287321,26.087552978651658,15.296656883403115
152.0,47.698484809834994,0.8006817546837658,0.9382716049382716,13.911592676604096,-0.9426120323572628,18.32293699083105,10.977086786741914
93.0,33.79898987322333,0.4356379548695609,0.9587628865979382,10.881694613449236,-1.4804356054554382,11.601941768885096,10.44316275430563
50.0,24.14213562373095,0.7199873773410306,0.9803921568627451,7.978845608028654,-1.28464028899928,9.596781865727966,6.6600433798613405
1504.0,170.40916292848974,0.7900482813617848,0.8560045532157086,43.760167678857044,-0.39490697380151973,58.831439624757444,36.06629788499785
1635.0,229.6812408671319,0.9291347361782264,0.6632860040567952,45.626161964841955,1.12872155521803,91.13830658046498,33.69759756954646
277.0,73.84062043356595,0.8870224269057941,0.8629283489096573,18.77997214831907,-0.7081104313959462,29.319954987874937,13.537795540961053
32.0,20.14213562373095,0.8211414194939094,0.9411764705882353,6.383076486422923,-0.3053629821946043,8.509589369145106,4.85663348097554
1365.0,168.75230867899737,0.7634501491277889,0.8536585365853658,41.68899109553381,-0.7468893123887944,57.46969834951274,37.11776778770695
545.0,128.12489168102786,0.8982879879535047,0.6480380499405469,26.34227689249097,-0.3227279748765947,50.12760248072313,22.026429636235612
101.0,35.798989873223334,0.7698833948722014,0.9619047619047619,11.340070282773887,0.9983565901895196,14.218464697524421,9.074004922908511
139.0,43.45584412271571,0.8221762955481233,0.972027972027972,13.303394180365686,-0.44475383065158014,17.665514697428325,10.055792853209049
106.0,37.21320343559643,0.7561876706734199,0.9636363636363636,11.617374563210365,-0.2540456381565462,14.441431448575925,9.449820014154765
797.0,156.61017305526642,0.8995598260406562,0.7554502369668247,31.85548488335917,0.730660814087628,56.56625692691905,24.708003713149385
520.0,98.42640687119285,0.8821050095984784,0.9154929577464789,25.731003930322746,0.18730766820547323,38.856230870579694,18.303336829667337
870.0,136.12489168102786,0.8948387184742129,0.8588351431391905,33.282403818227905,-1.5061725253582754,52.271317273966545,23.333371995531934
86.0,34.62741699796952,0.7237322750585977,0.9347826086956522,10.464157913908982,1.370256504848396,12.857177335352352,8.872491999275006
334.0,73.49747468305833,0.749254955000656,0.9570200573065902,20.62188177498708,-0.43964056363536075,26.46158578645529,17.52502326523683
36.0,19.31370849898476,0.6099942813304187,1.0,6.770275002573076,1.5707963267948966,7.571877794400365,6.0
126.0,46.526911934581186,0.8957142246941503,0.9064748201438849,12.666024736934256,0.6059849049102412,19.470259209665734,8.657065529513984
88.0,33.21320343559643,0.6526610353339294,0.946236559139785,10.585134856802455,-1.002866534779435,12.18836847237602,9.234517778947065
373.0,75.84062043356595,0.33907912221870384,0.9491094147582697,21.792621462004423,-0.6767358517002581,23.30857732403689,21.92772729480516
732.0,102.91168824543142,0.6253177301589218,0.9656992084432717,30.52886088189566,-1.2643849603779371,34.82300108557993,27.174834269597458
239.0,61.698484809834994,0.859318166718958,0.956,17.44431859350499,1.2982686266919534,24.743704787739713,12.654954599648276
300.0,64.5269119345812,0.7586117877292453,0.9646302250803859,19.544100476116796,-0.4083417128591959,24.273017711545187,15.814912444255198
239.0,57.45584412271572,0.7874676648668975,0.9755102040816327,17.44431859350499,-0.10018863464679582,22.385135778953114,13.797211986447364
59.0,27.79898987322333,0.6433406939594026,0.9365079365079365,8.667244841319219,-1.155613571560448,10.08313315825829,7.7194451827098325
115.0,37.21320343559643,0.6117944005031641,0.9745762711864406,12.100518486599809,-1.478439263492551,13.618269402536487,10.772280173828317
306.0,74.76955262170047,0.8684590113310833,0.95625,19.738573927438622,-0.5256994871387008,29.264919086903433,14.508404858333282
256.0,63.35533905932737,0.686533293724461,0.9446494464944649,18.0540666735282,1.5390695089873263,21.90535372383642,15.927346940948953
686.0,113.29646455628166,0.9052388843574976,0.9134487350199734,29.554057719513263,1.0245078121482414,46.58154525024366,19.792638477037933
162.0,46.04163056034262,0.7105913949023213,0.9585798816568047,14.361922094451577,0.2926957921228398,17.189990539099615,12.094961747564746
496.0,90.42640687119285,0.8519906504831413,0.9668615984405458,25.13019725725687,1.4331301853000384,35.479768055753794,18.57568089822555
123.0,38.62741699796952,0.33737174598549036,0.9609375,12.514330345744634,-0.33186873749425017,12.921313525846447,12.163756323237836
57.0,28.14213562373095,0.8781504451428768,0.9661016949152542,8.51907589177983,1.4210922250850502,12.27913754933698,5.874149922152848
542.0,123.05382386916237,0.9732066947882986,0.7889374090247453,26.26967516446403,1.140039734836315,59.706626559102126,13.728464654611697
464.0,133.98275605729688,0.9417226850346346,0.6295793758480326,24.306031118985995,-0.11804767235498204,55.26194726698477,18.589578958500798
78.0,30.14213562373095,0.731440899320731,1.0,9.965574970333758,1.3994623241869244,12.038293033820679,8.208970284972214
1049.0,138.50966799187808,0.7214433632615859,0.8927659574468085,36.54624854109086,0.2719882645194572,46.79833180374521,32.40660209763461
2595.0,368.6528496361356,0.8948748854585538,0.5328542094455853,57.480923953845306,-0.17310981224786268,110.08998708856453,49.13504200328347
141.0,41.45584412271571,0.5052031009385143,0.9791666666666666,13.398760233979036,-1.1326744721751778,14.448422948024767,12.46899592534077
247.0,56.04163056034262,0.6305991310893602,0.9801587301587301,17.733870630789692,-0.030608298499322315,20.177748956049665,15.660126792688535
246.0,77.00609665440987,0.9566618650366245,0.9647058823529412,17.697935698969246,-0.037001110717991954,33.932521390566464,9.881187283400985
671.0,124.91168824543142,0.9432806901121962,0.889920424403183,29.229158977248975,1.4115711877885093,52.924761904306635,17.57082484747358
473.0,115.88225099390857,0.9629689258471625,0.7254601226993865,24.54062559633988,0.22377169440026584,55.591379072747614,14.988125298024267
209.0,55.698484809834994,0.8479515014183221,0.9457013574660633,16.312788383647018,0.31064579652686664,22.433520539884334,11.891421856530712
235.0,71.25483399593904,0.9453416788968552,0.8422939068100358,17.297725082009,0.6796275351289032,32.51950088550639,10.604005907598227
2777.0,392.13203435596427,0.8221180510044337,0.5528568584511249,59.4624773763215,1.1760181373622833,100.86343068214178,57.42327141048827
198.0,51.59797974644666,0.48780787531973224,0.9658536585365853,15.877702285203682,1.0290828030650951,17.16368019216086,14.983052066377526
620.0,101.39696961966999,0.7758558525950573,0.9465648854961832,28.096414677602564,0.0746687227734511,37.056875068212655,23.379560916741546
1470.0,206.30865786510142,0.7268054375106884,0.7262845849802372,43.26271062659723,0.5569156873588055,64.54020453241782,44.32901351216609
204.0,63.526911934581186,0.9084251099960079,0.8947368421052632,16.11647812414279,1.3362698783474314,25.685674454835265,10.737835287175425
1460.0,160.26702730475878,0.8134345409727071,0.9329073482428115,43.115307436145436,0.14149231040174248,58.182453526217294,33.842200456959375
116.0,39.55634918610404,0.8328658318547196,0.9747899159663865,12.153015559492998,1.4819708115501127,16.421941659810255,9.089133129168214
7369.0,496.51681066681454,0.6791807410336004,0.7821887273113257,96.86331712858802,-0.7260792275534584,126.12796769064646,92.57427849310007
27.0,16.727922061357855,0.5281094452574664,1.0,5.863230142835039,-1.0793994651712318,6.392038415244998,5.427967626317719
218.0,56.284271247461895,0.8416823386589072,0.960352422907489,16.66031874701878,1.2747773003070326,22.731459432602296,12.274374345477645
9593.0,439.73506473629425,0.816123027143193,0.9491441575145938,110.51781282962678,0.03474070069409272,151.19769278906,87.37384931439809
48.0,24.14213562373095,0.7959825008302548,1.0,7.817640190446719,1.3999885814709931,10.025295199146282,6.068508012955727
310.0,65.35533905932738,0.7223335084986321,0.9627329192546584,19.867165345562018,0.5249457625049386,24.036311145470663,16.622187584289904
113.0,40.62741699796952,0.8737444383199978,0.9576271186440678,11.994835078277376,1.1904363632325816,17.23011206797998,8.380473164317424
95.0,35.21320343559643,0.7241356627558176,0.9595959595959596,10.998079684646791,-1.311223269671635,13.38627179316972,9.231943463375824
16528.0,776.5655839020935,0.49904576759794106,0.8612370381949872,145.06585813134242,-1.47419855029415,163.33636804012068,141.54331597339007
6805.0,329.8061325481597,0.5606132828889396,0.9388796909492274,93.08273256583512,0.25144035988667335,104.13026116468254,86.22795155500698
7370.0,455.2031021678297,0.8900643711520767,0.8004778972520908,96.86988925717912,1.1825711431380812,155.5010544301013,70.8828006279642
399.0,80.76955262170047,0.8113674764334668,0.9366197183098591,22.539356209735228,1.2674666002191537,30.772426701930822,17.987603925312488
288.0,66.18376618407356,0.7074871271313562,0.9504950495049505,19.149229459268767,-1.436466595984069,23.347984977244277,16.500633413839942
125.0,41.45584412271571,0.7696842077976754,0.946969696969697,12.6156626101008,1.4359761777540523,15.94464812890337,10.179458730475716
849.0,154.61017305526644,0.8544871615709718,0.6999175597691674,32.878265974350796,0.39482714176372397,54.805655152290825,28.470031353069608
280.0,63.112698372208094,0.764684968549842,0.9621993127147767,18.881394877652593,0.2313024612374329,23.925388909814714,15.417623437251612
1057.0,154.36753236814712,0.8228847421489192,0.8149575944487278,36.68534037984474,-0.6247960144847219,53.208271179642175,30.233382668376244
92.0,34.14213562373095,0.810051473333929,0.989247311827957,10.823032759612019,-1.449102411840555,14.151989733716816,8.298143334267943
1247.0,228.59292911256333,0.7022615177251955,0.5786542923433875,39.846326208130506,0.8790385183752646,59.773816840225216,42.55412003196334
5509.0,368.47518010647184,0.20078828404338495,0.8766709102482495,83.75127850932195,0.6475162961153156,90.56060426067259,88.71630666804653
209.0,52.526911934581186,0.6221850718597468,0.954337899543379,16.312788383647018,-0.6106758736263248,18.49452297677477,14.478810739988697
642.0,95.25483399593904,0.7498913934263276,0.9742033383915023,28.590554169515052,-0.28986721748305977,35.29719549650972,23.351246385091564
88.0,33.79898987322333,0.7117794640423385,0.9565217391304348,10.585134856802455,1.013384366895999,12.767581738655124,8.967987899188056
207.0,57.94112549695428,0.8682135549869199,0.9366515837104072,16.23454913941803,-1.0414474508693037,23.42657275277505,11.624047820101957
133.0,41.798989873223334,0.7650075061682444,0.9637681159420289,13.013103375051497,1.4406946196451949,16.232902649045478,10.454336083257118
639.0,98.08326112068522,0.7325416157597919,0.9667170953101362,28.523675588636344,0.8723852334709212,35.224863670112725,23.97834844143062
