area,perimeter,eccentricity,solidity,equivalent_diameter,orientation,major_axis_length,minor_axis_length
11393.0,499.2203461105329,0.8051481955236118,0.923033298225715,120.4409321334226,-1.1795438273030159,163.78730409904895,97.1379382591595
28064.0,1693.0834405894348,0.8319910799046426,0.65646783625731,189.029612980209,-1.4841873897242523,322.3866150330229,178.8565502192379
795.0,139.53300858899107,0.8041868391516104,0.7847976307996052,31.815490536285218,0.06671808746103197,48.08552656613262,28.580911187191596
2667.0,252.36753236814712,0.9387542503154183,0.9670050761421319,58.27289134587951,1.4776737929224877,103.63686742148776,35.71195587323016
5059.0,610.3929650063131,0.5159834216029542,0.6207361963190184,80.25782738658697,1.5367359122593882,118.22372440893128,101.27027316558873
5485.0,345.82337649086287,0.8673237161354099,0.9121902544486945,83.56864784638057,1.4512764668947633,124.49085473532095,61.96463626253508
474.0,90.18376618407356,0.6937847824196081,0.920388349514563,24.566553364370574,-0.9693800264248977,30.082277917463262,21.664726824303287
35.0,22.48528137423857,0.866147695074015,0.9722222222222222,6.6755811781245455,1.4131666480147886,9.833124869117167,4.914479045427027
38.0,25.313708498984763,0.8949320136528489,0.95,6.955796338302048,1.5707963267948966,10.964056106924549,4.892189489946212
397.0,118.8700576850888,0.9847224239999631,0.9105504587155964,22.48279562821002,-1.5302910797382918,56.68664014251442,9.870924531099352
71.0,41.31370849898476,0.9638243081101889,0.9466666666666667,9.507891862878783,1.555438525534676,19.131822481001564,5.09936479406149
3020.0,300.84671708797583,0.973329377849438,0.9461152882205514,62.009543016379276,1.5283593443154555,133.9874002510267,30.738333957310438
35.0,20.86396103067893,0.7976404788632855,0.9722222222222222,6.6755811781245455,-1.5010901732630992,8.781593239465263,5.296470501042626
2424.0,288.02438661763955,0.9612983900766536,0.9017857142857143,55.554771680189944,1.5035640462635715,114.71876544443845,31.606093187150663
21129.0,866.8010819142764,0.9189748684735788,0.8163904022255709,164.0191401657418,-1.3018307179060784,289.1658731754077,114.02276097503695
241.0,56.526911934581186,0.61565572964199,0.964,17.517155313611116,0.8715419351893231,19.88046763488514,15.666111526167361
8993.0,443.8061325481597,0.896181175017035,0.9042735042735043,107.0058093086694,-1.4850159696113168,165.23724870628064,73.31383285571671
696.0,106.56854249492379,0.6658425773871001,0.8980645161290323,29.768686956862464,1.324463850162367,35.19316057858257,26.25734475286763
50.0,23.556349186104043,0.5026711537747973,1.0,7.978845608028654,0.36343379563459954,8.64322964402721,7.47187937005204
149.0,42.62741699796952,0.3982792675925272,0.9802631578947368,13.773623058786647,0.031898117310555286,14.415495549864744,13.222818090621846
256.0,59.698484809834994,0.7575226955927887,0.9588014981273408,18.0540666735282,0.08860520335086002,22.452347777190088,14.657090833926842
1431.0,158.26702730475878,0.8554956139324486,0.9402102496714849,42.684959745981,1.2307309420132628,60.545049206992914,31.350835346564775
203.0,54.142135623730944,0.715628443849142,0.9712918660287081,16.07692842495848,0.3176110409517605,19.62470673324145,13.707487916376765
141939.0,5372.941843371951,0.9012416153095514,0.5635362406301614,425.11451132625933,1.518655582017229,846.231148019712,366.686272398624
214.0,60.8700576850888,0.925239708774803,0.9344978165938864,16.50676414605009,-0.27986934411327646,27.03011855051589,10.254768200517285
277.0,68.08326112068524,0.9119810541844992,0.9584775086505191,18.77997214831907,0.6136082457589065,29.492654790813948,12.098840213465405
22639.0,624.7422074112305,0.8108503399812176,0.9655393014031646,169.77888576987232,1.1144610582153947,223.6286907622478,130.8794867485652
9526.0,560.1980515339465,0.9289793389196003,0.7806916898869037,110.13119405121857,-0.7844475046047686,200.10032527379664,74.06344991626717
207.0,55.45584412271571,0.8689277796243904,0.9627906976744186,16.23454913941803,1.4084525578660914,23.094187298079497,11.430211635863966
255.0,56.2842712474619,0.3952705911688173,0.9770114942528736,18.01877032173579,0.6553853196138926,18.81301914756579,17.280975818511582
118.0,39.79898987322333,0.8176625409300334,0.959349593495935,12.257335203001883,-0.219764005816017,16.24963705087878,9.354880473661877
88.0,32.384776310850235,0.5709579251753952,0.9777777777777777,10.585134856802455,1.4254686024236671,11.709704478675421,9.613425247487543
31.0,18.14213562373095,0.6324555320336758,1.0,6.282549314314218,0.7853981633974483,7.184212081070996,5.564866749122019
38.0,20.14213562373095,0.44191120270364814,1.0,6.955796338302048,1.5707963267948966,7.3841936451770875,6.624055883179905
188.0,50.627416997969526,0.8188275778408067,0.9690721649484536,15.471555655790098,-0.1726203431816771,20.41556148722314,11.71933960114598
272.0,65.84062043356595,0.8883079996873697,0.9543859649122807,18.609705966725112,-0.7591605572185577,27.628029957987994,12.688122681480916
249.0,60.8700576850888,0.8442325490552374,0.9431818181818182,17.805522925178455,-0.20581620859539437,24.501254550246117,13.132110249171557
1034.0,144.81118318204307,0.9311863326560155,0.9110132158590308,36.2840142384516,1.369943733507693,60.92564376411208,22.210051636047755
105.0,35.798989873223334,0.6051867576445817,0.963302752293578,11.562445770562215,-1.241360236373878,12.964672349108843,10.320962142280342
88560.0,2482.750575575443,0.902484378328998,0.6904886283009894,335.79472015168136,1.1052402158744126,596.35032002049,256.86155254222535
138.0,44.04163056034262,0.8275645457401519,0.9583333333333334,13.255453865237978,-1.1696012450743936,17.81415520156049,10.000342551147222
681.0,112.22539674441617,0.8106565587505674,0.8719590268886044,29.44615645486938,0.7878852317353802,41.06492849412457,24.044416651610092
37.0,19.31370849898476,0.0,1.0,6.863662517577698,-0.7853981633974483,6.8339375694179925,6.8339375694179925
526.0,88.91168824543142,0.6724730529869049,0.9477477477477477,25.879026267050612,0.8837832054430385,30.825902990199822,22.814916855380016
1334.0,173.23759005323595,0.9100883597298532,0.8923076923076924,41.21288090726863,-0.615344893198288,66.82420336504279,27.692902674164642
81382.0,2832.4145724998716,0.9412119550960185,0.7369288443776373,321.89871175516845,-0.8878191044554513,622.3494194309794,210.23996520541215
65.0,27.798989873223327,0.5486177220468635,0.9558823529411765,9.09728368293446,0.7064091068534286,9.990554959634451,8.352836445620186
138.0,41.698484809834994,0.5434302293842144,0.965034965034965,13.255453865237978,0.698866325516547,14.52438130273645,12.192554893116503
123.0,43.21320343559643,0.8506057638009603,0.917910447761194,12.514330345744634,1.4646353188838819,17.452776391730872,9.176739441586617
705.0,106.8111831820431,0.8325150729325749,0.9251968503937008,29.96053869739811,-1.2083898395319606,40.85863904463351,22.635783875158243
100760.0,3364.961866438736,0.8167490731576192,0.6115636266524236,358.1781910271967,-0.8380657101856415,594.5472092474309,343.04959307683214
104.0,36.04163056034261,0.702842392363445,0.9719626168224299,11.507254783503184,-0.8169779253878375,13.679244849270928,9.730670720016533
430.0,86.91168824543142,0.8156753855028994,0.9090909090909091,23.398568422792877,0.8160703355242658,32.514515193857704,18.809967839806983
145.0,41.798989873223334,0.40667409444572084,0.9731543624161074,13.58748446131949,0.07145367188475592,14.221486486159058,12.992370390143323
317.0,85.35533905932738,0.9466664835892405,0.8320209973753281,20.090219901261573,1.5460590580871503,38.41228533114713,12.377018250766142
128.0,38.384776310850235,0.40339511372056747,1.0,12.766152972845846,1.250085300007291,13.334504701789738,12.201417053274893
280.0,70.8700576850888,0.8732464260629,0.9790209790209791,18.881394877652593,0.021786086954625444,28.263828170030653,13.772365736913484
200.0,50.8700576850888,0.613994951743331,0.9615384615384616,15.957691216057308,-1.170755263664725,18.04961801642915,14.246743117674175
165.0,44.62741699796952,0.46680934665803375,0.9763313609467456,14.494292838262302,-1.0517742211321157,15.41285626987547,13.630482411438397
1594.0,204.16652224137047,0.9138519144241611,0.7359187442289935,45.050458758017655,-1.49009560208194,82.90122824132077,33.66184732035068
